USER_LABEL,RATE,TECHNOLOGY,SPECIFICATION,VENDOR,Z_END_VENDOR,A_END_VENDOR,A_END_NODE,Z_END_NODE,A_END_PORT,Z_END_PORT,CIRCLE,LAST_MODIFIED
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-27-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-27-1-4","ROM","2024-09-11T18:27:41.599"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-12-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-12-1-4","ROM","2024-09-11T18:27:41.599"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-38-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-38-1-4","ROM","2024-09-11T18:27:41.600"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-37-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-37-1-2","ROM","2024-09-11T18:27:41.600"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-54-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-54-1-4","ROM","2024-09-11T18:27:41.600"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-28-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-28-1-4","ROM","2024-09-11T18:27:41.601"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-52-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-52-1-2","ROM","2024-09-11T18:27:41.601"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-15-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-15-1-4","ROM","2024-09-11T18:27:41.601"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-21-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-21-1-4","ROM","2024-09-11T18:27:41.602"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-41-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-41-1-4","ROM","2024-09-11T18:27:41.602"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-17-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-17-1-4","ROM","2024-09-11T18:27:41.602"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-45-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-45-1-4","ROM","2024-09-11T18:27:41.603"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-10-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-10-1-2","ROM","2024-09-11T18:27:41.603"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-2-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-2-1-2","ROM","2024-09-11T18:27:41.604"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-49-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-49-1-4","ROM","2024-09-11T18:27:41.604"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-7-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-7-9-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-7","ONT-EthPort-1-1-7-9-1-2","ROM","2024-09-11T18:27:41.605"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-20-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-20-1-2","ROM","2024-09-11T18:27:41.605"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-25-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-25-1-4","ROM","2024-09-11T18:27:41.605"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-54-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-54-1-4","ROM","2024-09-11T18:27:41.606"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-40-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-40-1-2","ROM","2024-09-11T18:27:41.606"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-29-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-29-1-4","ROM","2024-09-11T18:27:41.606"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-17-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-17-1-4","ROM","2024-09-11T18:27:41.607"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-11-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-11-1-4","ROM","2024-09-11T18:27:41.607"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-51-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-51-1-4","ROM","2024-09-11T18:27:41.608"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-39-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-39-1-4","ROM","2024-09-11T18:27:41.608"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-13-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-13-1-2","ROM","2024-09-11T18:27:41.608"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-16-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-16-1-4","ROM","2024-09-11T18:27:41.609"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-6-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-6-1-2","ROM","2024-09-11T18:27:41.609"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-15-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-15-1-2","ROM","2024-09-11T18:27:41.609"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-62-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-62-1-2","ROM","2024-09-11T18:27:41.610"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-9-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-9-1-4","ROM","2024-09-11T18:27:41.610"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-7-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-7-6-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-7","ONT-EthPort-1-1-7-6-1-4","ROM","2024-09-11T18:27:41.611"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-11-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-11-1-4","ROM","2024-09-11T18:27:41.611"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-29-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-29-1-4","ROM","2024-09-11T18:27:41.611"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-3-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-3-1-4","ROM","2024-09-11T18:27:41.612"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-7-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-7-4-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-7","ONT-EthPort-1-1-7-4-1-4","ROM","2024-09-11T18:27:41.613"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-27-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-27-1-4","ROM","2024-09-11T18:27:41.613"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-38-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-38-1-4","ROM","2024-09-11T18:27:41.613"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-33-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-33-1-4","ROM","2024-09-11T18:27:41.614"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-22-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-22-1-4","ROM","2024-09-11T18:27:41.614"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-5-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-5-1-2","ROM","2024-09-11T18:27:41.614"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-16-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-16-1-4","ROM","2024-09-11T18:27:41.614"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-35-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-35-1-2","ROM","2024-09-11T18:27:41.615"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-12-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-12-1-4","ROM","2024-09-11T18:27:41.615"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-55-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-55-1-4","ROM","2024-09-11T18:27:41.615"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-11-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-11-1-2","ROM","2024-09-11T18:27:41.616"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-28-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-28-1-4","ROM","2024-09-11T18:27:41.616"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-2-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-2-1-4","ROM","2024-09-11T18:27:41.617"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-26-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-26-1-4","ROM","2024-09-11T18:27:41.617"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-1-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-1-14-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-14-1-4","ROM","2024-09-11T18:27:41.617"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-23-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-23-1-4","ROM","2024-09-11T18:27:41.617"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-7-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-7-13-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-7","ONT-EthPort-1-1-7-13-1-4","ROM","2024-09-11T18:27:41.617"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-3-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-3-5-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-3","ONT-EthPort-1-1-3-5-1-4","ROM","2024-09-11T18:27:41.619"
"ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-Port_GPON-1-1-5-ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME-ONT-EthPort-1-1-5-9-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","ROM_PUN_TJ8P_GERA_EMPIRE_OLT_1_SME","Port_GPON-1-1-5","ONT-EthPort-1-1-5-9-1-4","ROM","2024-09-11T18:27:41.619"
